Sale_ID,Farmer_ID,Farm_ID,Market_ID,Crop,Quantity_Sold_kg,Market_Price_Naira,Transport_Cost,Storage_Cost,Loss_Transit_kg,Stored_kg,Capacity_kg,Sale_Date
S0233,F286,FP0116,M264,Yam,2636.29,269.33,3350.06,3242.16,131.63,2354.21,2604.3,06/08/2024
S0234,F208,FP0618,M999,Maize,1855.25,266.46,7498.28,2549.86,84.39,1680.54,2013.38,11/02/2024
S0235,F030,FP0237,M279,Sorghum,1789.99,266.85,2815.37,2525.39,11.29,1425.97,1610.87,20/11/2024
S0236,F149,FP1108,M966,Sorghum,2406.55,249.92,6626.59,1970.52,45.83,2107.2,2618.05,28/09/2024
S0237,F038,FP0738,M509,Maize,1949.03,310.13,3428.02,1003.15,41.92,1536.75,1845.81,01/12/2024
S0238,F180,FP1431,M666,Cassava,881.9,275.56,5777.16,6739.5,31.79,789.54,989.92,08/08/2024
S0239,F101,FP0244,M490,Yam,1796.96,298.69,30.08,3042.3,30.45,1501.3,1720.04,23/07/2024
S0240,F158,FP1240,M670,Rice,2895.95,287.65,3593.87,3650.95,61.79,2388.57,2672.85,10/07/2024
S0241,F163,FP0578,M859,Maize,2089.06,203.43,2926.85,4969.6,49.54,2059.98,2548.95,13/02/2024
S0242,F025,FP0793,M253,Cassava,1825.27,251.93,9929.76,2549.79,67.43,1328.74,1487.28,11/10/2024
S0243,F025,FP1141,M482,Maize,1474.79,277.08,6015.52,3080.98,41.42,1058.89,1367.37,29/07/2024
S0244,F020,FP0989,M828,Maize,898.8,194.74,5098.11,2653.95,33.72,724.5,893.36,27/05/2024
S0245,F005,FP1491,M930,Cassava,1143.86,130.61,3622.67,2906.01,33.05,1006.74,1178.22,20/03/2024
S0246,F156,FP0190,M494,Sorghum,1518.18,211.23,5604.9,2058.11,8.21,1361.84,1559.1,07/07/2024
S0247,F103,FP0785,M101,Yam,1807.84,188.99,1931.4,4368.65,20.44,1327.8,1534.56,14/10/2024
S0248,F231,FP1087,M485,Sorghum,2049.76,400.21,4742.99,4484.05,62.88,2034.11,2570.48,14/01/2024
S0249,F092,FP0982,M526,Maize,1546.45,158.03,4187.6,1256.54,53.62,1365.05,1681.15,02/04/2024
S0250,F230,FP0661,M650,Rice,1683.66,166.75,3013.09,3869.1,77.58,1316.59,1649.01,04/01/2024
S0251,F242,FP0493,M213,Maize,1033.63,312.31,4755.31,2347.27,33.97,779.79,880.11,13/03/2024
S0252,F256,FP0183,M629,Sorghum,2208.06,148.44,2613.88,2939.87,10.13,2036.47,2635.93,20/04/2024
S0253,F232,FP1251,M745,Rice,2384.11,179.6,7023.81,3481.58,18.76,1937.94,2307.56,15/06/2024
S0254,F113,FP0105,M192,Maize,2047.3,231.83,3661.85,4559.86,8.7,1910.23,2318.1,20/03/2024
S0255,F029,FP1121,M010,Rice,1497.19,367.82,4824.72,3229.08,50.45,1118.73,1368.84,14/08/2024
S0256,F247,FP0802,M776,Rice,2094.1,275.61,5553.09,4199.25,46.28,1881.72,2252.67,20/04/2024
S0257,F173,FP0467,M581,Rice,1479.75,251.79,5177.29,5583.19,31.81,1370.96,1539.26,13/12/2024
S0258,F087,FP0043,M385,Maize,1685.51,246.3,3395.01,4948.22,56.22,1522.94,1823.46,22/04/2024
S0259,F211,FP1415,M499,Rice,1309.54,147.05,4097.18,2345.92,0.5,1071.96,1307.65,18/04/2024
S0260,F008,FP1344,M138,Maize,1941.27,190.45,6214.26,4966.74,28.09,1805.78,2262.34,04/01/2024
S0261,F049,FP1406,M836,Sorghum,1173.71,204.83,6283.37,4836.94,7.58,996.73,1182.25,26/12/2024
S0262,F266,FP0149,M676,Rice,1508.32,242.7,7911.24,5698.91,50.38,1159.95,1405.56,06/02/2024
S0263,F226,FP0523,M522,Yam,2172.9,281.54,6113.64,2684.44,47.39,1779.87,2222.0,09/02/2024
S0264,F124,FP0985,M626,Yam,1502.61,150.31,4557.49,2584.78,43.08,1440.45,1750.37,28/05/2024
S0265,F122,FP1246,M631,Sorghum,1953.7,297.1,4300.04,3824.21,31.72,1435.09,1584.59,23/08/2024
S0266,F149,FP0302,M360,Maize,2864.47,288.21,2412.88,3351.21,12.62,2720.12,3492.51,04/05/2024
S0267,F150,FP0235,M345,Rice,1726.5,214.49,4811.26,2871.16,6.79,1434.21,1692.5,22/06/2024
S0268,F095,FP1487,M407,Maize,2206.34,280.45,5988.89,4085.42,8.43,1691.1,2123.72,28/09/2024
S0269,F184,FP0515,M703,Cassava,2950.21,315.28,5325.34,1715.54,51.54,2516.49,3224.09,30/04/2024
S0270,F136,FP0362,M186,Cassava,1710.7,311.23,4581.95,1724.22,14.84,1250.25,1439.28,01/12/2024
S0271,F010,FP1429,M896,Yam,1509.74,281.2,5866.24,4780.57,47.4,1090.95,1407.61,15/10/2024
S0272,F086,FP0234,M602,Sorghum,1306.46,344.07,5624.98,3479.0,60.37,1212.35,1442.43,25/11/2024
S0273,F243,FP1015,M070,Rice,2186.92,318.55,3365.63,141.18,94.5,1947.65,2385.68,18/03/2024
S0274,F227,FP1178,M805,Rice,2094.53,263.71,4212.04,2382.26,66.12,1742.5,2080.17,29/10/2024
S0275,F071,FP0516,M221,Yam,1077.72,123.71,3871.5,3276.83,16.73,772.57,928.22,20/01/2024
S0276,F254,FP0536,M162,Maize,2571.05,380.43,8212.24,5343.69,9.86,1843.62,2334.65,10/11/2024
S0277,F152,FP1133,M076,Maize,1303.83,267.01,6392.77,4432.96,37.83,1145.05,1347.61,18/08/2024
S0278,F173,FP0740,M350,Sorghum,1844.2,343.43,3566.36,200.2,17.36,1793.88,2178.36,31/08/2024
S0279,F251,FP0476,M763,Rice,1758.66,231.48,6546.2,4323.32,39.62,1495.58,1931.61,31/12/2024
S0280,F198,FP1284,M660,Yam,1360.47,202.2,4300.78,3392.49,2.66,986.75,1212.94,12/08/2024
S0281,F075,FP0137,M602,Rice,2373.7,218.7,2493.3,3522.97,43.19,2034.78,2486.42,17/07/2024
S0282,F107,FP0254,M630,Rice,1094.59,157.79,5281.77,347.34,32.72,900.44,1051.42,03/02/2024
S0283,F035,FP1326,M922,Rice,1961.58,229.67,6027.2,2200.95,37.91,1567.12,1898.71,02/12/2024
S0284,F070,FP1284,M638,Maize,1215.04,38.94,4944.97,5658.38,9.14,1202.07,1467.17,25/10/2024
S0285,F297,FP1206,M686,Yam,2630.63,208.0,3003.23,3452.69,40.81,2365.16,3035.33,07/03/2024
S0286,F036,FP0725,M926,Yam,2183.04,325.89,6772.66,1961.01,33.79,1917.83,2469.4,25/11/2024
S0287,F106,FP0205,M582,Sorghum,1766.74,257.17,4957.27,1879.18,59.2,1656.32,2091.33,17/02/2024
S0288,F007,FP1094,M639,Rice,587.88,301.88,6573.94,1663.3,10.64,525.45,622.49,07/06/2024
S0289,F199,FP1450,M666,Yam,1268.45,249.67,1874.91,2206.42,60.1,956.51,1093.14,08/04/2024
S0290,F218,FP0984,M305,Maize,2197.13,152.2,5932.86,2946.54,8.48,1687.31,1902.46,16/09/2024
S0291,F161,FP1202,M629,Maize,992.43,321.53,3530.82,1784.62,43.85,924.21,1171.0,04/12/2024
S0292,F081,FP0573,M354,Yam,1900.28,320.4,7024.14,426.22,12.45,1522.18,1907.69,19/03/2024
S0293,F098,FP0966,M494,Cassava,1919.65,340.05,2855.72,1382.03,74.01,1437.19,1819.87,12/08/2024
S0294,F098,FP1168,M880,Yam,2018.28,303.28,8265.3,2608.63,72.62,1439.25,1688.04,08/11/2024
S0295,F294,FP0571,M650,Sorghum,2272.25,191.75,733.73,2945.2,51.0,1784.8,2230.48,02/05/2024
S0296,F068,FP0884,M214,Cassava,1864.23,314.61,3051.93,3689.25,43.72,1478.04,1864.88,07/07/2024
S0297,F066,FP1278,M899,Rice,2591.3,266.59,5166.69,4321.93,57.09,2341.22,2842.44,14/07/2024
S0298,F279,FP0601,M379,Cassava,1313.28,239.62,7618.95,2147.79,10.64,1117.43,1322.74,05/11/2024
S0299,F297,FP0164,M485,Rice,884.62,254.05,7376.29,3805.12,28.36,655.96,754.35,10/10/2024
S0300,F104,FP1234,M554,Maize,2182.7,226.57,9039.68,254.41,56.3,2139.67,2658.07,25/05/2024
S0301,F259,FP0283,M626,Sorghum,1990.04,161.7,5054.65,1075.23,44.71,1443.1,1633.68,16/03/2024
S0302,F008,FP0613,M928,Yam,1586.79,246.28,3089.75,3635.4,72.24,1506.36,1684.63,27/06/2024
S0303,F246,FP0544,M649,Rice,2831.26,165.27,5048.44,5118.33,56.12,2772.2,3279.46,30/04/2024
S0304,F021,FP0670,M269,Rice,1760.18,271.67,5779.77,1841.45,19.76,1436.04,1603.08,20/02/2024
S0305,F133,FP0227,M701,Cassava,1548.95,279.11,2482.54,1486.26,61.29,1474.22,1813.28,20/01/2024
S0306,F213,FP1250,M982,Cassava,1938.35,291.25,4003.28,4489.03,67.46,1523.67,1928.89,27/12/2024
S0307,F248,FP1242,M190,Maize,2072.91,181.21,3803.26,5461.57,93.89,1742.76,2131.52,11/05/2024
S0308,F075,FP0953,M279,Sorghum,1924.6,269.5,1963.1,4865.78,90.48,1471.73,1662.91,27/09/2024
S0309,F271,FP0931,M289,Maize,1748.49,325.76,5744.87,1814.9,20.78,1445.96,1815.02,25/01/2024
S0310,F156,FP1071,M935,Maize,2397.34,161.5,5939.12,1490.16,74.65,1849.62,2270.95,26/02/2024
S0311,F294,FP0143,M191,Sorghum,1687.87,198.41,7915.91,2226.5,45.24,1605.18,1926.16,21/10/2024
S0312,F252,FP0845,M207,Sorghum,1700.63,261.01,5819.64,2638.11,36.5,1313.88,1483.0,29/06/2024
S0313,F091,FP1378,M888,Maize,2136.29,372.99,2372.67,2131.12,70.96,1649.58,1951.97,25/09/2024
S0314,F147,FP0596,M881,Sorghum,1324.07,218.75,4556.28,3632.53,34.83,1314.0,1463.19,16/09/2024
S0315,F275,FP0284,M980,Yam,1582.39,292.54,5077.73,3231.47,37.2,1370.74,1614.86,10/07/2024
S0316,F121,FP0787,M943,Rice,2820.87,305.96,2056.62,2606.74,111.22,2189.26,2415.3,03/05/2024
S0317,F142,FP1227,M821,Rice,949.9,276.98,2892.64,1398.3,36.64,873.8,1070.97,09/03/2024
S0318,F120,FP1151,M255,Cassava,2275.15,359.74,4791.1,2746.77,92.54,1622.87,1962.38,16/12/2024
S0319,F276,FP1013,M201,Cassava,1835.03,321.33,5530.31,3962.9,57.96,1540.3,1908.55,02/02/2024
S0320,F076,FP0174,M559,Cassava,2126.64,428.13,4222.85,1672.78,3.93,1945.48,2507.18,23/01/2024
S0321,F021,FP0505,M669,Rice,1625.51,215.14,7803.13,4663.58,25.65,1523.64,1945.93,20/09/2024
S0322,F076,FP0579,M854,Maize,1618.63,204.82,3208.0,1603.68,38.31,1326.41,1675.36,27/11/2024
S0323,F072,FP1111,M934,Rice,1976.6,238.62,4788.94,2723.47,77.17,1496.94,1753.51,19/05/2024
S0324,F218,FP0283,M648,Yam,1580.21,85.46,4629.67,610.8,70.28,1165.16,1367.44,16/07/2024
S0325,F142,FP1315,M432,Rice,1092.52,58.48,3211.33,1995.88,37.8,875.89,996.21,22/09/2024
S0326,F190,FP1160,M555,Yam,1697.53,240.48,4030.07,4163.17,36.03,1324.1,1478.39,04/11/2024
S0327,F192,FP0318,M618,Maize,607.82,139.12,5754.7,2729.27,8.93,606.93,689.53,10/02/2024
S0328,F041,FP0856,M789,Yam,1410.42,226.4,5207.09,243.33,31.45,1126.05,1305.24,26/03/2024
S0329,F267,FP0907,M333,Rice,1790.72,315.33,7961.14,1935.97,3.79,1624.06,1900.65,10/11/2024
S0330,F109,FP1292,M445,Maize,1971.92,293.82,6842.5,2186.44,96.63,1970.83,2276.13,08/02/2024
S0331,F146,FP1348,M990,Cassava,1872.43,196.97,6175.86,4628.39,48.04,1687.72,1993.61,16/01/2024
S0332,F084,FP1137,M737,Maize,1896.7,182.7,1651.11,1655.72,74.1,1408.93,1721.03,05/03/2024
S0333,F285,FP0105,M202,Yam,1536.85,345.41,7352.35,399.02,28.15,1106.79,1389.8,17/10/2024
S0334,F028,FP0771,M084,Rice,1903.36,293.13,7662.96,4142.71,42.82,1350.84,1527.38,09/07/2024
S0335,F296,FP0258,M081,Rice,2441.05,248.18,5633.89,5851.4,16.81,2033.84,2268.5,22/07/2024
S0336,F213,FP0574,M049,Maize,1382.02,232.8,4650.72,772.47,66.37,1097.76,1268.72,05/04/2024
S0337,F099,FP1453,M999,Rice,2323.97,216.52,7236.03,3197.19,65.27,1974.71,2325.02,13/05/2024
S0338,F288,FP1475,M195,Yam,1095.15,272.55,1361.38,1960.22,33.5,997.91,1140.53,12/04/2024
S0339,F118,FP1404,M929,Yam,882.17,321.99,7794.16,7630.73,19.94,649.98,825.84,14/02/2024
S0340,F056,FP0833,M193,Rice,2024.39,167.93,4691.07,3645.86,99.86,1909.31,2469.72,29/12/2024
S0341,F126,FP0395,M817,Cassava,625.24,263.41,7444.25,3166.76,27.86,449.85,543.61,30/12/2024
S0342,F031,FP1412,M625,Rice,2557.32,382.5,4908.06,1280.0,22.26,2334.5,2894.88,17/09/2024
S0343,F075,FP0557,M772,Cassava,1802.75,206.7,4771.42,2764.05,71.39,1383.2,1794.05,09/09/2024
S0344,F051,FP0262,M827,Sorghum,1725.74,291.55,4918.86,1232.01,31.83,1221.63,1479.15,07/03/2024
S0345,F037,FP0170,M124,Yam,1823.06,236.44,6393.91,2499.27,28.19,1610.83,1799.69,26/09/2024
S0346,F285,FP0077,M059,Cassava,2386.56,265.87,4785.4,3671.58,68.6,1964.71,2322.06,11/06/2024
S0347,F068,FP1093,M165,Rice,1014.56,161.13,10265.85,291.59,34.5,905.7,1077.78,06/03/2024
S0348,F042,FP1378,M416,Cassava,1541.88,192.64,3279.88,3835.26,49.32,1485.43,1865.78,07/03/2024
S0349,F021,FP0300,M139,Maize,2816.65,245.97,1041.4,4121.87,7.8,2337.22,2996.65,22/09/2024
S0350,F111,FP0866,M139,Cassava,1263.63,256.75,6262.11,2018.88,20.39,942.55,1067.84,26/06/2024
S0351,F214,FP0762,M787,Maize,1348.96,314.25,4104.17,1086.25,19.16,1327.71,1598.27,08/05/2024
S0352,F164,FP0064,M091,Rice,1784.93,200.26,5507.48,3701.54,24.49,1354.57,1749.12,10/11/2024
S0353,F149,FP0395,M487,Sorghum,2342.89,246.86,5538.25,2485.21,19.75,2014.99,2419.02,19/03/2024
S0354,F012,FP0883,M147,Rice,2110.79,214.13,3181.27,3043.31,95.2,1585.96,1942.64,15/10/2024
S0355,F183,FP1252,M102,Sorghum,1773.99,354.91,10347.02,4435.25,7.2,1263.72,1608.41,15/05/2024
S0356,F192,FP0761,M499,Maize,2841.17,158.99,7112.11,3334.86,59.18,2543.81,3188.39,11/09/2024
S0357,F175,FP0772,M903,Rice,1772.55,259.99,7331.61,2693.32,56.89,1713.52,2071.84,04/09/2024
S0358,F013,FP0943,M494,Yam,1732.37,310.25,6445.39,1706.47,35.18,1339.92,1690.27,07/02/2024
S0359,F277,FP1228,M194,Yam,2919.87,272.2,7428.54,1698.0,60.68,2647.11,2995.51,14/04/2024
S0360,F163,FP0019,M370,Rice,2523.47,249.87,6906.25,3769.63,108.7,2023.97,2284.52,25/06/2024
S0361,F001,FP0911,M549,Sorghum,2162.55,276.13,5933.45,3728.94,40.07,2146.57,2417.37,24/02/2024
S0362,F191,FP1128,M535,Cassava,1974.59,286.97,3359.52,2963.96,26.41,1571.25,1874.96,13/03/2024
S0363,F075,FP1379,M584,Sorghum,979.87,125.72,5213.57,2797.85,18.82,714.37,827.27,02/08/2024
S0364,F016,FP1090,M936,Rice,1815.1,282.6,4727.11,573.25,14.49,1405.76,1789.62,22/10/2024
S0365,F184,FP0111,M927,Sorghum,2023.7,187.11,3461.72,1590.15,16.12,1854.39,2110.23,27/08/2024
S0366,F221,FP1255,M565,Yam,2214.74,226.43,5344.24,4803.94,2.57,1881.7,2185.99,15/09/2024
S0367,F281,FP0726,M031,Maize,1596.77,143.2,5015.93,4505.56,46.57,1336.77,1534.81,26/01/2024
S0368,F054,FP0660,M160,Yam,2893.74,149.67,46.97,5700.99,121.95,2269.87,2768.11,26/05/2024
S0369,F022,FP1054,M703,Rice,1416.51,167.61,3609.06,5335.65,30.52,1219.63,1548.24,06/07/2024
S0370,F204,FP1465,M991,Sorghum,2078.11,296.86,6120.61,2076.56,41.62,1930.89,2265.3,14/10/2024
S0371,F209,FP1367,M999,Sorghum,2146.94,351.73,6650.2,1699.3,7.89,1628.23,1971.21,18/08/2024
S0372,F065,FP0137,M923,Sorghum,1470.94,218.74,5415.3,4589.91,72.74,1366.98,1580.15,01/03/2024
S0373,F056,FP0691,M421,Rice,860.22,156.76,6476.16,3166.33,16.05,635.36,711.18,12/10/2024
S0374,F175,FP0023,M725,Sorghum,2030.76,303.24,6930.79,4854.2,20.21,1993.57,2493.94,24/07/2024
S0375,F094,FP0533,M852,Rice,1844.33,253.81,6231.54,4805.83,12.64,1567.72,1738.7,30/08/2024
S0376,F028,FP1024,M553,Cassava,1730.28,208.49,3007.54,2907.69,77.27,1480.77,1672.96,16/06/2024
S0377,F013,FP0210,M741,Sorghum,2435.35,284.16,5653.49,3450.71,47.85,2385.21,2775.68,02/06/2024
S0378,F100,FP0621,M855,Yam,2111.1,160.28,1892.48,4226.83,53.8,1853.79,2227.26,28/12/2024
S0379,F274,FP1027,M028,Rice,1988.2,176.86,4313.18,5947.04,1.65,1727.5,2064.33,10/12/2024
S0380,F235,FP0227,M525,Maize,1395.9,250.8,1512.3,3178.53,21.47,1023.03,1210.56,01/11/2024
S0381,F138,FP0675,M921,Sorghum,1037.34,160.63,3281.82,4793.0,40.61,873.83,1130.22,22/10/2024
S0382,F029,FP0171,M409,Sorghum,1672.55,271.05,5044.93,3820.68,40.18,1284.96,1426.65,18/11/2024
S0383,F156,FP0784,M687,Cassava,1209.59,318.0,4116.06,2495.89,22.99,1108.41,1390.97,17/01/2024
S0384,F170,FP0175,M734,Yam,1915.82,316.85,2746.91,2297.73,18.28,1670.16,2071.17,09/06/2024
S0385,F153,FP0033,M055,Sorghum,856.09,189.24,676.88,3383.36,8.73,706.82,835.88,09/11/2024
S0386,F135,FP1252,M623,Maize,2294.33,145.4,6039.73,5915.4,84.41,2239.62,2854.54,27/12/2024
S0387,F045,FP1238,M059,Yam,1985.61,320.73,4208.34,2730.56,32.27,1472.18,1680.45,26/09/2024
S0388,F205,FP1103,M124,Sorghum,1428.43,184.21,3609.91,2938.25,32.83,1161.38,1499.73,24/06/2024
S0389,F028,FP0278,M233,Rice,2068.55,243.61,6324.96,1700.66,89.74,1786.98,2207.23,08/11/2024
S0390,F025,FP1418,M507,Rice,2216.45,257.63,2777.08,3369.76,30.92,1873.46,2419.51,25/04/2024
S0391,F049,FP0564,M102,Cassava,2049.11,319.81,4474.04,246.43,79.01,2013.14,2609.94,19/12/2024
S0392,F242,FP0794,M753,Rice,1965.03,283.39,4990.35,4159.52,34.27,1791.12,2083.8,27/05/2024
S0393,F226,FP0015,M736,Yam,955.47,189.65,9047.21,3010.2,18.14,703.76,869.37,25/06/2024
S0394,F086,FP0446,M210,Rice,1704.98,214.98,2384.85,3287.49,24.76,1681.76,2120.57,31/12/2024
S0395,F006,FP1117,M520,Yam,2944.47,131.03,5895.72,3556.64,96.57,2130.94,2737.84,19/04/2024
S0396,F139,FP0357,M601,Rice,1823.98,263.23,3355.14,4975.44,85.09,1387.36,1675.54,11/03/2024
S0397,F247,FP0520,M141,Maize,1381.69,350.83,5815.31,3793.15,16.53,1012.46,1263.73,08/12/2024
S0398,F039,FP0593,M187,Maize,1271.26,187.51,5612.03,4582.0,14.8,1235.1,1414.36,30/07/2024
S0399,F156,FP1279,M171,Cassava,2031.72,278.26,5120.64,1015.09,69.2,1623.52,1939.26,03/01/2024
S0400,F155,FP0889,M349,Yam,1496.24,293.25,9199.44,2629.46,11.82,1480.31,1917.86,01/09/2024
S0401,F248,FP1271,M667,Rice,1620.83,194.67,4985.6,3922.55,23.28,1450.9,1815.34,26/11/2024
S0402,F117,FP1383,M603,Cassava,349.24,380.03,6565.67,840.34,11.39,250.67,314.28,30/09/2024
S0403,F114,FP1082,M154,Cassava,879.84,352.71,1947.46,3048.86,1.64,810.87,1029.86,01/08/2024
S0404,F237,FP0733,M580,Yam,1906.95,226.74,1919.5,5975.08,87.68,1839.58,2088.21,10/09/2024
S0405,F282,FP0403,M109,Rice,2074.62,424.4,6558.55,2564.14,90.48,1568.19,1959.92,20/01/2024
S0406,F084,FP1423,M754,Rice,2505.53,211.62,5818.06,1011.74,13.44,1760.84,2136.94,25/05/2024
S0407,F103,FP0924,M494,Cassava,1524.64,168.16,5022.28,4064.46,39.97,1275.06,1566.11,15/09/2024
S0408,F040,FP0189,M164,Cassava,2432.81,214.18,7074.09,4110.89,13.7,2044.55,2327.85,22/08/2024
S0409,F181,FP1272,M628,Rice,1323.91,269.59,3991.64,2877.72,0.93,1184.22,1472.84,31/05/2024
S0410,F249,FP0700,M566,Yam,1973.84,205.89,7733.67,1733.58,17.32,1717.9,2149.88,06/08/2024
S0411,F085,FP1341,M212,Cassava,1508.94,198.84,6358.75,1276.81,50.49,1289.52,1440.84,12/03/2024
S0412,F030,FP0702,M869,Yam,2133.16,272.38,6727.19,3869.46,0.73,1798.76,2315.3,30/04/2024
S0413,F047,FP0504,M022,Sorghum,1569.87,160.52,7919.46,419.85,25.87,1309.3,1510.15,20/10/2024
S0414,F287,FP0938,M202,Maize,1500.79,256.0,1503.24,3199.64,51.99,1055.7,1299.29,07/12/2024
S0415,F273,FP0436,M111,Sorghum,1637.61,401.03,6940.79,4205.05,33.2,1204.41,1398.76,26/12/2024
S0416,F217,FP0563,M804,Rice,1816.66,173.07,4902.79,3672.92,58.02,1691.22,2093.83,07/07/2024
S0417,F198,FP1025,M407,Cassava,1622.6,213.52,4590.15,2898.18,10.84,1435.01,1641.4,20/08/2024
S0418,F245,FP1361,M575,Sorghum,2120.91,162.03,6474.75,4711.7,44.1,1960.4,2393.94,29/08/2024
S0419,F271,FP1124,M544,Cassava,2617.07,89.96,6588.28,2669.62,108.03,2426.56,3058.43,14/12/2024
S0420,F289,FP1294,M674,Yam,1928.03,217.37,1964.25,2464.46,7.89,1786.17,2276.7,27/09/2024
S0421,F168,FP0339,M193,Maize,2245.19,280.26,4638.48,77.48,63.33,2045.66,2282.18,07/10/2024
S0422,F089,FP1119,M452,Cassava,2010.27,218.79,2021.7,4522.38,53.94,1951.7,2225.78,16/06/2024
S0423,F007,FP1230,M952,Sorghum,1803.24,334.7,5054.11,3152.79,61.34,1724.52,2049.36,07/09/2024
S0424,F113,FP1036,M126,Yam,1468.61,205.26,2546.25,2348.03,59.38,1068.09,1283.92,08/03/2024
S0425,F005,FP0569,M924,Yam,2138.16,230.39,3629.59,2772.67,6.17,1825.93,2175.34,10/12/2024
S0426,F019,FP0726,M197,Maize,1448.17,305.24,5329.49,2939.22,28.67,1364.28,1698.06,21/04/2024
S0427,F215,FP0215,M403,Maize,2150.46,299.86,5946.75,5003.48,37.04,1878.41,2083.27,04/10/2024
S0428,F202,FP0017,M322,Yam,1786.36,221.29,8027.2,2079.96,6.16,1783.21,2294.84,17/01/2024
S0429,F219,FP1228,M583,Yam,1478.62,359.11,3342.97,2005.82,10.01,1162.38,1320.46,10/07/2024
S0430,F124,FP0586,M166,Yam,926.27,231.04,5175.16,3593.9,40.28,924.28,1087.41,11/07/2024
S0431,F148,FP1132,M403,Cassava,1758.31,253.0,7997.17,4871.64,76.89,1273.15,1645.97,30/11/2024
S0432,F048,FP1350,M745,Yam,2394.96,310.96,1704.4,3254.16,118.89,2294.58,2578.48,27/09/2024
S0433,F079,FP1339,M662,Maize,1733.06,169.51,6195.46,4949.96,72.34,1279.35,1657.71,01/06/2024
S0434,F068,FP1031,M817,Yam,1548.29,230.09,6402.65,3100.47,32.83,1298.86,1615.55,27/04/2024
S0435,F046,FP0618,M928,Maize,2161.19,177.38,3271.22,2788.61,29.79,1673.31,1956.49,17/01/2024
S0436,F271,FP0644,M605,Maize,1958.27,253.28,639.86,3873.67,75.01,1846.34,2185.79,03/05/2024
S0437,F212,FP0039,M369,Sorghum,2782.67,277.78,3053.77,183.84,4.67,2119.91,2374.68,10/12/2024
S0438,F016,FP0338,M606,Yam,2030.16,145.53,5999.37,3708.0,75.17,1849.45,2052.4,12/08/2024
S0439,F174,FP0387,M970,Maize,1837.98,291.99,1646.18,3138.81,79.38,1415.8,1618.9,12/03/2024
S0440,F107,FP0295,M369,Sorghum,1603.2,342.89,4159.21,5043.93,65.39,1364.59,1579.99,12/06/2024
S0441,F230,FP0680,M420,Cassava,1965.07,302.61,2692.75,3170.44,80.41,1715.98,2152.71,03/06/2024
S0442,F063,FP0512,M139,Yam,1601.78,337.76,2416.98,3640.65,41.75,1542.32,2000.6,02/06/2024
S0443,F088,FP0988,M207,Cassava,967.7,353.83,6957.85,1490.23,28.63,757.27,917.31,16/11/2024
S0444,F102,FP1062,M341,Rice,1785.65,229.24,6085.41,1441.71,4.19,1613.56,1954.3,25/11/2024
S0445,F084,FP0803,M964,Yam,1867.86,251.54,2984.37,1324.39,29.77,1683.69,2116.67,28/07/2024
S0446,F023,FP0277,M061,Yam,1849.8,123.82,7097.94,2299.8,69.78,1377.67,1619.16,03/05/2024
S0447,F032,FP0567,M864,Yam,1465.96,310.39,6138.16,4848.79,51.86,1399.7,1623.86,30/01/2024
S0448,F097,FP0881,M999,Cassava,1094.93,185.36,4050.6,4549.68,30.51,951.18,1230.41,17/07/2024
S0449,F087,FP0465,M076,Yam,2523.79,247.43,5840.19,3910.28,81.61,1950.53,2224.91,08/07/2024
S0450,F285,FP1263,M677,Rice,2828.27,160.84,8189.47,2041.71,26.94,2058.24,2562.34,12/07/2024
S0451,F045,FP1425,M247,Cassava,1688.9,71.34,5224.21,5616.96,73.77,1523.56,1859.63,27/10/2024
S0452,F138,FP1020,M115,Rice,1659.49,269.75,5211.5,709.17,39.78,1522.24,1844.6,04/06/2024
S0453,F247,FP0758,M127,Maize,1091.19,281.99,3526.03,1952.27,51.13,1077.12,1188.14,02/09/2024
S0454,F137,FP1199,M289,Yam,1856.28,271.15,7683.4,495.98,65.32,1808.63,2241.12,02/05/2024
S0455,F141,FP0758,M897,Sorghum,2342.96,313.87,6097.76,6328.8,44.59,2028.12,2545.5,28/11/2024
S0456,F295,FP0640,M856,Yam,1925.92,175.82,3008.37,3976.7,49.38,1555.72,1792.68,26/08/2024
S0457,F007,FP1338,M817,Rice,2229.23,223.58,7055.39,3480.34,52.33,1626.41,2108.26,14/04/2024
S0458,F029,FP0416,M794,Cassava,1346.72,359.66,5561.27,5637.93,37.88,1092.47,1292.16,15/03/2024
S0459,F118,FP1223,M718,Yam,1986.05,267.24,7663.51,3065.81,58.0,1399.9,1694.81,31/05/2024
S0460,F139,FP0942,M542,Cassava,1592.5,62.92,3205.91,1990.43,30.24,1187.56,1384.66,12/09/2024
S0461,F239,FP0185,M872,Yam,1786.68,198.82,3786.6,3316.93,30.16,1545.82,1992.09,24/11/2024
S0462,F020,FP0221,M635,Rice,2400.04,205.57,4865.99,2142.94,87.93,2212.54,2637.71,27/03/2024
S0463,F040,FP0059,M951,Sorghum,1875.51,220.17,3790.51,308.35,17.26,1391.61,1682.89,24/11/2024
S0464,F107,FP0096,M859,Maize,2248.53,329.24,7220.24,2393.09,94.33,2219.68,2674.25,08/12/2024
S0465,F159,FP1148,M482,Cassava,1605.23,313.64,5537.07,5269.51,11.04,1147.02,1263.19,04/02/2024
S0466,F295,FP1338,M500,Rice,2498.3,269.03,5819.53,1708.37,63.17,2278.83,2510.88,31/01/2024
S0467,F071,FP1116,M265,Yam,2501.68,288.85,2701.69,585.28,77.12,2214.86,2731.7,03/12/2024
